"paper_id","word_cited_id"
"10.1109/JIOT.2020.2970110","computing"
"10.1109/JIOT.2020.2970110","networks"
"10.1109/JIOT.2020.2970110","locally"
"10.1109/JIOT.2020.2970110","clusters"
"10.1109/JIOT.2020.2970110","optimal"
"10.1109/JIOT.2020.2970110","allocation"
"10.1109/JIOT.2020.2970110","approaches"
"10.1109/JIOT.2020.2970110","resource"
"10.1109/JIOT.2020.2970110","capabilities"
"10.3390/s23156839","learning"
"10.3390/s23156839","potential"
"10.3390/s23156839","vision"
"10.3390/s23156839","predicting"
"10.3390/s23156839","globally"
"10.3390/s23156839","massive"
"10.3390/s23156839","global"
"10.3390/s23156839","following"
"10.3390/s23156839","sport"
"10.3390/s23156839","positions"
"10.1109/ISCAS51556.2021.9401564","classification"
"10.1109/ISCAS51556.2021.9401564","interfaces"
"10.1109/ISCAS51556.2021.9401564","control"
"10.1109/ISCAS51556.2021.9401564","action"
"10.1109/ISCAS51556.2021.9401564","performing"
"10.1109/ISCAS51556.2021.9401564","machines"
"10.1109/ISCAS51556.2021.9401564","microcontroller"
"10.1109/ISCAS51556.2021.9401564","efficient"
"10.1109/ISCAS51556.2021.9401564","solution"
"10.1109/ISCAS51556.2021.9401564","locally"
"10.1109/ASMC54647.2022.9792521","prediction"
"10.1109/ASMC54647.2022.9792521","predictive"
"10.1109/ASMC54647.2022.9792521","reliability"
"10.1109/ASMC54647.2022.9792521","influence"
"10.1109/ASMC54647.2022.9792521","regression"
"10.1109/ASMC54647.2022.9792521","assumptions"
"10.1109/ASMC54647.2022.9792521","quantile"
"10.1109/ASMC54647.2022.9792521","construct"
"10.1109/ASMC54647.2022.9792521","modeling"
"10.1109/ACCESS.2019.2903236","propagation"
"10.1109/ACCESS.2019.2903236","identification"
"10.1109/ACCESS.2019.2903236","localization"
"10.1109/ACCESS.2019.2903236","systems"
"10.1109/ACCESS.2019.2903236","conditions"
"10.1109/ACCESS.2019.2903236","maintain"
"10.1109/ACCESS.2019.2903236","exorbitant"
"10.1109/ACCESS.2019.2903236","learning"
"10.1109/ACCESS.2019.2903236","requires"
"10.1007/s13198-021-01544-7","detection"
"10.1007/s13198-021-01544-7","modules"
"10.1007/s13198-021-01544-7","features"
"10.1007/s13198-021-01544-7","classifier"
"10.1007/s13198-021-01544-7","mechanism"
"10.1007/s13198-021-01544-7","analysis"
"10.1007/s13198-021-01544-7","method"
"10.1007/s13198-021-01544-7","orientation"
"10.1007/s13198-021-01544-7","thermography"
"10.1007/s13198-021-01544-7","identifying"
"10.5220/0010980600003116","classifiers"
"10.5220/0010980600003116","learning"
"10.5220/0010980600003116","classification"
"10.5220/0010980600003116","classifying"
"10.5220/0010980600003116","objective"
"10.5220/0010980600003116","applications"
"10.5220/0010980600003116","reliably"
"10.5220/0010980600003116","computational"
"10.5220/0010980600003116","extensive"
"10.5220/0010980600003116","applicability"
"10.1002/mp.13946","techniques"
"10.1002/mp.13946","simulations"
"10.1002/mp.13946","calibration"
"10.1002/mp.13946","measurements"
"10.1002/mp.13946","nanoparticles"
"10.1002/mp.13946","material"
"10.1002/mp.13946","learning"
"10.1002/mp.13946","data"
"10.1002/mp.13946","empirical"
"10.1002/mp.13946","qualitative"
"10.1007/s13042-018-0834-5","applications"
"10.1007/s13042-018-0834-5","application"
"10.1007/s13042-018-0834-5","research"
"10.1007/s13042-018-0834-5","networking"
"10.1007/s13042-018-0834-5","management"
"10.1007/s13042-018-0834-5","systems"
"10.1007/s13042-018-0834-5","network"
"10.1007/s13042-018-0834-5","devices"
"10.1007/s13042-018-0834-5","emerging"
"10.1007/s13042-018-0834-5","recognition"
"10.1109/ACCESS.2022.3206954","system"
"10.1109/ACCESS.2022.3206954","identification"
"10.1109/ACCESS.2022.3206954","running"
"10.1109/ACCESS.2022.3206954","model"
"10.1109/ACCESS.2022.3206954","complex"
"10.1109/ACCESS.2022.3206954","acceleration"
"10.1109/ACCESS.2022.3206954","sensing"
"10.1109/ACCESS.2022.3206954","recognition"
"10.1109/ACCESS.2022.3206954","method"
"10.1109/ACCESS.2022.3206954","technologies"
"10.1109/CLOUD53861.2021.00086","learning"
"10.1109/CLOUD53861.2021.00086","computing"
"10.1109/CLOUD53861.2021.00086","participating"
"10.1109/CLOUD53861.2021.00086","collaborative"
"10.1109/CLOUD53861.2021.00086","deployments"
"10.1109/CLOUD53861.2021.00086","processing"
"10.1109/CLOUD53861.2021.00086","addition"
"10.1109/CLOUD53861.2021.00086","portable"
"10.1109/CLOUD53861.2021.00086","performance"
"10.1109/CLOUD53861.2021.00086","systems"
"10.1109/TWC.2019.2946245","learning"
"10.1109/TWC.2019.2946245","network"
"10.1109/TWC.2019.2946245","communication"
"10.1109/TWC.2019.2946245","proposed"
"10.1109/TWC.2019.2946245","reduction"
"10.1109/TWC.2019.2946245","providing"
"10.1109/TWC.2019.2946245","leverage"
"10.1109/TWC.2019.2946245","intelligent"
"10.1109/TWC.2019.2946245","computing"
"10.1109/TWC.2019.2946245","advancing"
"10.1016/j.compeleceng.2022.108552","migration"
"10.1016/j.compeleceng.2022.108552","learning"
"10.1016/j.compeleceng.2022.108552","computing"
"10.1016/j.compeleceng.2022.108552","continuous"
"10.1016/j.compeleceng.2022.108552","experience"
"10.1016/j.compeleceng.2022.108552","willing"
"10.1016/j.compeleceng.2022.108552","development"
"10.1016/j.compeleceng.2022.108552","mobility"
"10.1016/j.compeleceng.2022.108552","interruption"
"10.1016/j.compeleceng.2022.108552","consider"
"10.1109/TITS.2020.3017474","content"
"10.1109/TITS.2020.3017474","caching"
"10.1109/TITS.2020.3017474","connected"
"10.1109/TITS.2020.3017474","networks"
"10.1109/TITS.2020.3017474","computation"
"10.1109/TITS.2020.3017474","transportation"
"10.1109/TITS.2020.3017474","intensive"
"10.1109/TITS.2020.3017474","increasing"
"10.1109/TITS.2020.3017474","applications"
"10.1109/TITS.2020.3017474","existing"
"10.1109/IRI49571.2020.00013","communications"
"10.1109/IRI49571.2020.00013","federated"
"10.1109/IRI49571.2020.00013","preserving"
"10.1109/IRI49571.2020.00013","infrastructure"
"10.1109/IRI49571.2020.00013","existing"
"10.1109/IRI49571.2020.00013","generation"
"10.1109/IRI49571.2020.00013","computing"
"10.1109/IRI49571.2020.00013","networks"
"10.1109/IRI49571.2020.00013","wireless"
"10.1109/IRI49571.2020.00013","especially"
"10.1016/j.measurement.2022.111814","cutting"
"10.1016/j.measurement.2022.111814","prediction"
"10.1016/j.measurement.2022.111814","model"
"10.1016/j.measurement.2022.111814","extraction"
"10.1016/j.measurement.2022.111814","significant"
"10.1016/j.measurement.2022.111814","proposed"
"10.1016/j.measurement.2022.111814","deterioration"
"10.1016/j.measurement.2022.111814","material"
"10.1016/j.measurement.2022.111814","milling"
"10.1016/j.measurement.2022.111814","manufacturing"
"10.1109/GLOBECOM46510.2021.9685597","classification"
"10.1109/GLOBECOM46510.2021.9685597","computing"
"10.1109/GLOBECOM46510.2021.9685597","allocation"
"10.1109/GLOBECOM46510.2021.9685597","enable"
"10.1109/GLOBECOM46510.2021.9685597","efficient"
"10.1109/GLOBECOM46510.2021.9685597","context"
"10.1109/GLOBECOM46510.2021.9685597","continuously"
"10.1109/GLOBECOM46510.2021.9685597","devices"
"10.1109/GLOBECOM46510.2021.9685597","data"
"10.1109/GLOBECOM46510.2021.9685597","purposes"
"10.1109/TITS.2020.3023958","routing"
"10.1109/TITS.2020.3023958","increasing"
"10.1109/TITS.2020.3023958","congestion"
"10.1109/TITS.2020.3023958","number"
"10.1109/TITS.2020.3023958","vehicles"
"10.1109/TITS.2020.3023958","traffic"
"10.1109/TITS.2020.3023958","computing"
"10.1109/TITS.2020.3023958","centralized"
"10.1109/TITS.2020.3023958","supporting"
"10.1109/TITS.2020.3023958","inference"
"10.1016/j.iot.2023.100749","performance"
"10.1016/j.iot.2023.100749","classification"
"10.1016/j.iot.2023.100749","specifications"
"10.1016/j.iot.2023.100749","networks"
"10.1016/j.iot.2023.100749","explores"
"10.1016/j.iot.2023.100749","neural"
"10.1016/j.iot.2023.100749","paper"
"10.1016/j.iot.2023.100749","traditionally"
"10.1016/j.iot.2023.100749","constrained"
"10.1016/j.iot.2023.100749","different"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","connectivity"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","experimentation"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","network"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","evolution"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","generation"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","developing"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","technology"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","advancement"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","development"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188250","enable"
"10.23919/ITUK53220.2021.9662116","learning"
"10.23919/ITUK53220.2021.9662116","arduino"
"10.23919/ITUK53220.2021.9662116","results"
"10.23919/ITUK53220.2021.9662116","model"
"10.23919/ITUK53220.2021.9662116","accounting"
"10.23919/ITUK53220.2021.9662116","worldwide"
"10.23919/ITUK53220.2021.9662116","infecting"
"10.23919/ITUK53220.2021.9662116","illnesses"
"10.23919/ITUK53220.2021.9662116","causing"
"10.23919/ITUK53220.2021.9662116","fighting"
"10.1007/s00500-021-05891-2","development"
"10.1007/s00500-021-05891-2","ability"
"10.1007/s00500-021-05891-2","system"
"10.1007/s00500-021-05891-2","edge"
"10.1007/s00500-021-05891-2","computational"
"10.1007/s00500-021-05891-2","especially"
"10.1007/s00500-021-05891-2","specialized"
"10.1007/s00500-021-05891-2","possibility"
"10.1007/s00500-021-05891-2","convolutional"
"10.1007/s00500-021-05891-2","facilitates"
"10.1109/MSN57253.2022.00041","performance"
"10.1109/MSN57253.2022.00041","efficient"
"10.1109/MSN57253.2022.00041","different"
"10.1109/MSN57253.2022.00041","data"
"10.1109/MSN57253.2022.00041","collected"
"10.1109/MSN57253.2022.00041","effective"
"10.1109/MSN57253.2022.00041","parameters"
"10.1109/MSN57253.2022.00041","network"
"10.1109/MSN57253.2022.00041","collaboratively"
"10.1109/MSN57253.2022.00041","generalize"
"10.1016/j.engappai.2020.103785","learning"
"10.1016/j.engappai.2020.103785","computing"
"10.1016/j.engappai.2020.103785","environment"
"10.1016/j.engappai.2020.103785","proposed"
"10.1016/j.engappai.2020.103785","accessibility"
"10.1016/j.engappai.2020.103785","increase"
"10.1016/j.engappai.2020.103785","power"
"10.1016/j.engappai.2020.103785","information"
"10.1016/j.engappai.2020.103785","precise"
"10.1016/j.engappai.2020.103785","time"
"10.1109/ACCESS.2020.3028240","allocation"
"10.1109/ACCESS.2020.3028240","resources"
"10.1109/ACCESS.2020.3028240","consumption"
"10.1109/ACCESS.2020.3028240","servers"
"10.1109/ACCESS.2020.3028240","requirements"
"10.1109/ACCESS.2020.3028240","resource"
"10.1109/ACCESS.2020.3028240","conditions"
"10.1109/ACCESS.2020.3028240","comprehensive"
"10.1109/ACCESS.2020.3028240","utility"
"10.1109/ACCESS.2020.3028240","computing"
"10.1016/j.jmsy.2022.04.011","numerical"
"10.1016/j.jmsy.2022.04.011","mentation"
"10.1016/j.jmsy.2022.04.011","optimization"
"10.1016/j.jmsy.2022.04.011","determination"
"10.1016/j.jmsy.2022.04.011","processes"
"10.1016/j.jmsy.2022.04.011","automation"
"10.1016/j.jmsy.2022.04.011","approaches"
"10.1016/j.jmsy.2022.04.011","prediction"
"10.1016/j.jmsy.2022.04.011","performance"
"10.1016/j.jmsy.2022.04.011","optics"
"10.1109/icassp40776.2020.9053904","classification"
"10.1109/icassp40776.2020.9053904","corresponds"
"10.1109/icassp40776.2020.9053904","depending"
"10.1109/icassp40776.2020.9053904","surface"
"10.1109/icassp40776.2020.9053904","distance"
"10.1109/icassp40776.2020.9053904","categories"
"10.1109/icassp40776.2020.9053904","effective"
"10.1109/icassp40776.2020.9053904","applications"
"10.1109/icassp40776.2020.9053904","efficient"
"10.1109/icassp40776.2020.9053904","information"
"10.1109/ACCESS.2018.2878276","intervention"
"10.1109/ACCESS.2018.2878276","automatically"
"10.1109/ACCESS.2018.2878276","distribution"
"10.1109/ACCESS.2018.2878276","regions"
"10.1109/ACCESS.2018.2878276","detection"
"10.1109/ACCESS.2018.2878276","applications"
"10.1109/ACCESS.2018.2878276","studies"
"10.1109/ACCESS.2018.2878276","clinical"
"10.1109/ACCESS.2018.2878276","artificial"
"10.1109/ACCESS.2018.2878276","intelligence"
"10.1109/SMARTCOMP50058.2020.00065","implementation"
"10.1109/SMARTCOMP50058.2020.00065","efficient"
"10.1109/SMARTCOMP50058.2020.00065","electroencephalography"
"10.1109/SMARTCOMP50058.2020.00065","interfaces"
"10.1109/SMARTCOMP50058.2020.00065","communication"
"10.1109/SMARTCOMP50058.2020.00065","activities"
"10.1109/SMARTCOMP50058.2020.00065","accessible"
"10.1109/SMARTCOMP50058.2020.00065","constraints"
"10.1109/SMARTCOMP50058.2020.00065","latency"
"10.1109/SMARTCOMP50058.2020.00065","reliability"
"10.1109/ccece47787.2020.9255686","prediction"
"10.1109/ccece47787.2020.9255686","application"
"10.1109/ccece47787.2020.9255686","learning"
"10.1109/ccece47787.2020.9255686","context"
"10.1109/ccece47787.2020.9255686","adoption"
"10.1109/ccece47787.2020.9255686","providers"
"10.1109/ccece47787.2020.9255686","resource"
"10.1109/ccece47787.2020.9255686","computing"
"10.1109/ccece47787.2020.9255686","infrastructure"
"10.1109/ccece47787.2020.9255686","enterprises"
"10.1109/TWC.2022.3190512","aggregation"
"10.1109/TWC.2022.3190512","quantization"
"10.1109/TWC.2022.3190512","convergence"
"10.1109/TWC.2022.3190512","communication"
"10.1109/TWC.2022.3190512","accessing"
"10.1109/TWC.2022.3190512","framework"
"10.1109/TWC.2022.3190512","distributed"
"10.1109/TWC.2022.3190512","learning"
"10.1109/TWC.2022.3190512","models"
"10.1109/TWC.2022.3190512","effectively"
"10.1109/ISVLSI.2014.67","current"
"10.1109/ISVLSI.2014.67","classification"
"10.1109/ISVLSI.2014.67","architecture"
"10.1109/ISVLSI.2014.67","based"
"10.1109/ISVLSI.2014.67","approach"
"10.1109/ISVLSI.2014.67","design"
"10.1109/ISVLSI.2014.67","presents"
"10.1109/ISVLSI.2014.67","pattern"
"10.1109/ISVLSI.2014.67","stochastic"
"10.1109/ISVLSI.2014.67","specifically"
"10.1109/TSP.2020.2983166","stochastic"
"10.1109/TSP.2020.2983166","learning"
"10.1109/TSP.2020.2983166","dimensional"
"10.1109/TSP.2020.2983166","quantization"
"10.1109/TSP.2020.2983166","approach"
"10.1109/TSP.2020.2983166","communication"
"10.1109/TSP.2020.2983166","framework"
"10.1109/TSP.2020.2983166","normalized"
"10.1109/TSP.2020.2983166","distortion"
"10.1109/TSP.2020.2983166","enabling"
"10.1109/VTC2021-FALL52928.2021.9625365","network"
"10.1109/VTC2021-FALL52928.2021.9625365","prediction"
"10.1109/VTC2021-FALL52928.2021.9625365","ability"
"10.1109/VTC2021-FALL52928.2021.9625365","high"
"10.1109/VTC2021-FALL52928.2021.9625365","enable"
"10.1109/VTC2021-FALL52928.2021.9625365","techniques"
"10.1109/VTC2021-FALL52928.2021.9625365","devices"
"10.1109/VTC2021-FALL52928.2021.9625365","uncertainty"
"10.1109/VTC2021-FALL52928.2021.9625365","model"
"10.1109/VTC2021-FALL52928.2021.9625365","performing"
"10.1109/WCNC49053.2021.9417459","communication"
"10.1109/WCNC49053.2021.9417459","networks"
"10.1109/WCNC49053.2021.9417459","reduction"
"10.1109/WCNC49053.2021.9417459","learning"
"10.1109/WCNC49053.2021.9417459","preserving"
"10.1109/WCNC49053.2021.9417459","proliferation"
"10.1109/WCNC49053.2021.9417459","intelligence"
"10.1109/WCNC49053.2021.9417459","external"
"10.1109/WCNC49053.2021.9417459","breakthroughs"
"10.1109/WCNC49053.2021.9417459","central"
"10.1016/j.comcom.2020.07.045","computing"
"10.1016/j.comcom.2020.07.045","communication"
"10.1016/j.comcom.2020.07.045","processing"
"10.1016/j.comcom.2020.07.045","increasing"
"10.1016/j.comcom.2020.07.045","development"
"10.1016/j.comcom.2020.07.045","continuous"
"10.1016/j.comcom.2020.07.045","constrained"
"10.1016/j.comcom.2020.07.045","improvement"
"10.1016/j.comcom.2020.07.045","protection"
"10.1016/j.comcom.2020.07.045","challenging"
"10.1109/TITS.2020.3031721","data"
"10.1109/TITS.2020.3031721","learning"
"10.1109/TITS.2020.3031721","architecture"
"10.1109/TITS.2020.3031721","communication"
"10.1109/TITS.2020.3031721","management"
"10.1109/TITS.2020.3031721","computing"
"10.1109/TITS.2020.3031721","framework"
"10.1109/TITS.2020.3031721","compressed"
"10.1109/TITS.2020.3031721","activities"
"10.1109/TITS.2020.3031721","monitoring"
"10.12694/scpe.v22i3.1941","deployment"
"10.12694/scpe.v22i3.1941","environments"
"10.12694/scpe.v22i3.1941","application"
"10.12694/scpe.v22i3.1941","current"
"10.12694/scpe.v22i3.1941","position"
"10.12694/scpe.v22i3.1941","processes"
"10.12694/scpe.v22i3.1941","applications"
"10.12694/scpe.v22i3.1941","scalability"
"10.12694/scpe.v22i3.1941","requirements"
"10.12694/scpe.v22i3.1941","associated"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","localization"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","computing"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","protection"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","differential"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","preserving"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","technology"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","processing"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","sensing"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","mainstream"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00125","unintentionally"
"10.1088/0741-3335/58/4/045003","evolution"
"10.1088/0741-3335/58/4/045003","localized"
"10.1088/0741-3335/58/4/045003","events"
"10.1088/0741-3335/58/4/045003","similar"
"10.1088/0741-3335/58/4/045003","parameter"
"10.1088/0741-3335/58/4/045003","characteristic"
"10.1088/0741-3335/58/4/045003","implement"
"10.1088/0741-3335/58/4/045003","associated"
"10.1088/0741-3335/58/4/045003","complex"
"10.1088/0741-3335/58/4/045003","measurements"
"10.3390/app13063405","factors"
"10.3390/app13063405","computing"
"10.3390/app13063405","modeling"
"10.3390/app13063405","verification"
"10.3390/app13063405","results"
"10.3390/app13063405","influence"
"10.3390/app13063405","changes"
"10.3390/app13063405","plants"
"10.3390/app13063405","experts"
"10.3390/app13063405","collection"
"10.1109/TSC.2019.2916416","computing"
"10.1109/TSC.2019.2916416","algorithms"
"10.1109/TSC.2019.2916416","surveillance"
"10.1109/TSC.2019.2916416","boundaries"
"10.1109/TSC.2019.2916416","technology"
"10.1109/TSC.2019.2916416","defined"
"10.1109/TSC.2019.2916416","information"
"10.1109/TSC.2019.2916416","computation"
"10.1109/TSC.2019.2916416","applications"
"10.1109/TSC.2019.2916416","promising"
"10.1002/dac.3706","caching"
"10.1002/dac.3706","computing"
"10.1002/dac.3706","transmission"
"10.1002/dac.3706","optimization"
"10.1002/dac.3706","computation"
"10.1002/dac.3706","communication"
"10.1002/dac.3706","imperative"
"10.1002/dac.3706","cooperative"
"10.1002/dac.3706","improving"
"10.1002/dac.3706","formulate"
"10.1109/JSEN.2023.3279858","detection"
"10.1109/JSEN.2023.3279858","notification"
"10.1109/JSEN.2023.3279858","causes"
"10.1109/JSEN.2023.3279858","primary"
"10.1109/JSEN.2023.3279858","falling"
"10.1109/JSEN.2023.3279858","casualties"
"10.1109/JSEN.2023.3279858","firefighter"
"10.1109/JSEN.2023.3279858","reliable"
"10.1109/JSEN.2023.3279858","ensure"
"10.1109/JSEN.2023.3279858","survival"
"10.1109/TVT.2021.3098022","learning"
"10.1109/TVT.2021.3098022","federated"
"10.1109/TVT.2021.3098022","system"
"10.1109/TVT.2021.3098022","proposed"
"10.1109/TVT.2021.3098022","training"
"10.1109/TVT.2021.3098022","computing"
"10.1109/TVT.2021.3098022","optimized"
"10.1109/TVT.2021.3098022","offloading"
"10.1109/TVT.2021.3098022","dynamic"
"10.1109/TVT.2021.3098022","aggregating"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","intelligence"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","data"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","computing"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","events"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","process"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","application"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","challenges"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","systematic"
"10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00140","approach"
"10.1016/j.eswa.2022.117163","prediction"
"10.1016/j.eswa.2022.117163","applications"
"10.1016/j.eswa.2022.117163","intelligence"
"10.1016/j.eswa.2022.117163","artificial"
"10.1016/j.eswa.2022.117163","cellular"
"10.1016/j.eswa.2022.117163","communication"
"10.1016/j.eswa.2022.117163","systems"
"10.1016/j.eswa.2022.117163","networks"
"10.1016/j.eswa.2022.117163","support"
"10.1016/j.eswa.2022.117163","important"
"10.3390/electronics12132801","architecture"
"10.3390/electronics12132801","recognition"
"10.3390/electronics12132801","parking"
"10.3390/electronics12132801","business"
"10.3390/electronics12132801","computing"
"10.3390/electronics12132801","technology"
"10.3390/electronics12132801","controls"
"10.3390/electronics12132801","system"
"10.3390/electronics12132801","service"
"10.3390/electronics12132801","interrupted"
"10.1155/2022/5691203","communication"
"10.1155/2022/5691203","network"
"10.1155/2022/5691203","allocation"
"10.1155/2022/5691203","management"
"10.1155/2022/5691203","calculations"
"10.1155/2022/5691203","learning"
"10.1155/2022/5691203","resource"
"10.1155/2022/5691203","enabling"
"10.1155/2022/5691203","networks"
"10.1155/2022/5691203","major"
"10.3390/app11156832","manufacturing"
"10.3390/app11156832","management"
"10.3390/app11156832","processes"
"10.3390/app11156832","data"
"10.3390/app11156832","semiconductor"
"10.3390/app11156832","quality"
"10.3390/app11156832","applications"
"10.3390/app11156832","technologies"
"10.3390/app11156832","networks"
"10.3390/app11156832","comprise"
"10.1109/JIOT.2022.3222234","consumption"
"10.1109/JIOT.2022.3222234","computing"
"10.1109/JIOT.2022.3222234","communication"
"10.1109/JIOT.2022.3222234","convergence"
"10.1109/JIOT.2022.3222234","efficiency"
"10.1109/JIOT.2022.3222234","optimization"
"10.1109/JIOT.2022.3222234","protection"
"10.1109/JIOT.2022.3222234","framework"
"10.1109/JIOT.2022.3222234","enable"
"10.1109/JIOT.2022.3222234","capabilities"
"10.3390/s19163610","computing"
"10.3390/s19163610","authentication"
"10.3390/s19163610","features"
"10.3390/s19163610","recognition"
"10.3390/s19163610","identification"
"10.3390/s19163610","constrained"
"10.3390/s19163610","authentications"
"10.3390/s19163610","proposed"
"10.3390/s19163610","extraction"
"10.3390/s19163610","collection"
"10.1145/3213344.3213345","learning"
"10.1145/3213344.3213345","inference"
"10.1145/3213344.3213345","computing"
"10.1145/3213344.3213345","framework"
"10.1145/3213344.3213345","level"
"10.1145/3213344.3213345","developers"
"10.1145/3213344.3213345","algorithms"
"10.1145/3213344.3213345","computer"
"10.1145/3213344.3213345","vision"
"10.1145/3213344.3213345","neural"
"10.1007/s00607-022-01078-1","learning"
"10.1007/s00607-022-01078-1","scheduling"
"10.1007/s00607-022-01078-1","training"
"10.1007/s00607-022-01078-1","aggregation"
"10.1007/s00607-022-01078-1","approach"
"10.1007/s00607-022-01078-1","devices"
"10.1007/s00607-022-01078-1","selection"
"10.1007/s00607-022-01078-1","approaches"
"10.1007/s00607-022-01078-1","resources"
"10.1007/s00607-022-01078-1","mechanism"
"10.1007/978-3-030-96498-6_11","experimental"
"10.1007/978-3-030-96498-6_11","modeling"
"10.1007/978-3-030-96498-6_11","simulations"
"10.1007/978-3-030-96498-6_11","experiments"
"10.1007/978-3-030-96498-6_11","inverse"
"10.1007/978-3-030-96498-6_11","computing"
"10.1007/978-3-030-96498-6_11","performance"
"10.1007/978-3-030-96498-6_11","fundamental"
"10.1007/978-3-030-96498-6_11","understanding"
"10.1007/978-3-030-96498-6_11","reference"
"10.1117/12.2662029","tactical"
"10.1117/12.2662029","execution"
"10.1117/12.2662029","critical"
"10.1117/12.2662029","adaptive"
"10.1117/12.2662029","decisions"
"10.1117/12.2662029","future"
"10.1117/12.2662029","approaches"
"10.1117/12.2662029","centric"
"10.1117/12.2662029","operations"
"10.1117/12.2662029","agility"
"10.1007/s12599-023-00806-x","process"
"10.1007/s12599-023-00806-x","standard"
"10.1007/s12599-023-00806-x","methods"
"10.1007/s12599-023-00806-x","classification"
"10.1007/s12599-023-00806-x","promising"
"10.1007/s12599-023-00806-x","accurate"
"10.1007/s12599-023-00806-x","creation"
"10.1007/s12599-023-00806-x","rationale"
"10.1007/s12599-023-00806-x","possible"
"10.1007/s12599-023-00806-x","knowledge"
"10.3390/s23073665","constrained"
"10.3390/s23073665","levels"
"10.3390/s23073665","individuals"
"10.3390/s23073665","information"
"10.3390/s23073665","multiple"
"10.3390/s23073665","utilize"
"10.3390/s23073665","considerations"
"10.3390/s23073665","predictions"
"10.3390/s23073665","related"
"10.3390/s23073665","factors"
"10.1109/ICASSP43922.2022.9747724","sampling"
"10.1109/ICASSP43922.2022.9747724","important"
"10.1109/ICASSP43922.2022.9747724","original"
"10.1109/ICASSP43922.2022.9747724","line"
"10.1109/ICASSP43922.2022.9747724","graph"
"10.1109/ICASSP43922.2022.9747724","processing"
"10.1109/ICASSP43922.2022.9747724","networks"
"10.1109/ICASSP43922.2022.9747724","network"
"10.1109/ICASSP43922.2022.9747724","learning"
"10.1109/ICASSP43922.2022.9747724","theory"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","resources"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","resource"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","data"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","nonessential"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","application"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","classification"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","compute"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","ensuring"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","challenging"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00213","devices"
"10.1109/CIS2018.2018.00029","detection"
"10.1109/CIS2018.2018.00029","processing"
"10.1109/CIS2018.2018.00029","different"
"10.1109/CIS2018.2018.00029","recognition"
"10.1109/CIS2018.2018.00029","vision"
"10.1109/CIS2018.2018.00029","obligatory"
"10.1109/CIS2018.2018.00029","object"
"10.1109/CIS2018.2018.00029","determine"
"10.1109/CIS2018.2018.00029","description"
"10.1109/CIS2018.2018.00029","comprises"
"10.1109/netsoft.2019.8806631","network"
"10.1109/netsoft.2019.8806631","functions"
"10.1109/netsoft.2019.8806631","entities"
"10.1109/netsoft.2019.8806631","function"
"10.1109/netsoft.2019.8806631","virtualization"
