"paper_id","class_label"
"10.1016/j.jmsy.2021.04.005","EdgeML"
"10.1016/j.neucom.2007.11.031","EdgeML"
"10.1007/978-3-030-33778-0_21","EdgeML"
"10.1007/978-3-030-86475-0_15","EdgeML"
"10.1016/j.apenergy.2021.117176","EdgeML"
"10.1109/ijcnn48605.2020.9206904","EdgeML"
"10.3390/machines11100932","EdgeML"
"10.1109/ICCCN52240.2021.9522156","EdgeML"
"10.14778/3611540.3611637","EdgeML"
"10.3390/su15054576","EdgeML"
"10.1109/BigData50022.2020.9378053","EdgeML"
"10.1109/IRPS48227.2022.9764449","EdgeML"
"10.1007/978-3-031-10986-7_14","EdgeML"
"10.1016/j.iot.2023.100800","EdgeML"
"10.3390/a14090267","EdgeML"
"10.1109/DAC18074.2021.9586209","EdgeML"
"10.1109/TALE48869.2020.9368373","EdgeML"
"10.1049/el.2016.1992","EdgeML"
"10.1016/j.compag.2021.106682","EdgeML"
"10.1109/IJCNN.2008.4634258","EdgeML"
"10.1109/ACCESS.2022.3186026","EdgeML"
"10.1016/j.comcom.2021.02.014","EdgeML"
"10.1007/s11886-021-01467-6","EdgeML"
"10.17705/1CAIS.05240","EdgeML"
"10.1109/TVT.2022.3144099","EdgeML"
"10.1186/s42400-020-00052-8","EdgeML"
"10.1155/2022/8434966","EdgeML"
"10.4018/IJDET.2020100106","EdgeML"
"10.1109/itnec48623.2020.9085128","EdgeML"
"10.1109/GLOBECOM42002.2020.9347960","EdgeML"
"10.1007/978-3-030-02613-4_40","EdgeML"
"10.1007/s00521-023-08258-w","EdgeML"
"10.1145/3530050.3532924","EdgeML"
"10.1109/TRUSTCOM53373.2021.00203","EdgeML"
"10.1109/CCNC49032.2021.9369581","EdgeML"
"10.1103/PhysRevA.99.022110","EdgeML"
"10.1016/j.jmapro.2022.05.038","EdgeML"
"10.1108/IR-02-2022-0045","EdgeML"
"10.1109/TPSISA52974.2021.00019","EdgeML"
"10.1073/pnas.2024789118","EdgeML"
"10.1109/MCOM.001.1900637","EdgeML"
"10.1109/EUCNC/6GSUMMIT58263.2023.10188244","EdgeML"
"10.1145/3432261.3439865","EdgeML"
"10.1016/j.ijleo.2015.05.018","EdgeML"
"10.1186/s13677-022-00282-w","EdgeML"
"10.1109/GLOBECOM48099.2022.10000778","EdgeML"
"10.1016/j.engfailanal.2022.106471","EdgeML"
"10.1109/JIOT.2020.3026660","EdgeML"
"10.1016/j.comnet.2022.109396","EdgeML"
"10.1016/j.watres.2023.119745","EdgeML"
"10.1109/JAS.2021.1004344","EdgeML"
"10.1007/978-3-030-97240-0_3","EdgeML"
"10.1038/s41598-023-34791-8","EdgeML"
"10.3390/a16080357","EdgeML"
"10.1117/12.2587850","EdgeML"
"10.1016/j.sysarc.2022.102754","EdgeML"
"10.3390/aerospace5020050","EdgeML"
"10.1109/sege49949.2020.9181961","EdgeML"
"10.1145/3308558.3313695","EdgeML"
"10.1109/JETCAS.2023.3234570","EdgeML"
"10.1109/ICCWORKSHOPS53468.2022.9814494","EdgeML"
"10.1109/ACCESS.2021.3118971","EdgeML"
"10.3233/AIS-210610","EdgeML"
"10.1007/s13204-021-02217-4","EdgeML"
"10.1109/INDICON56171.2022.10040170","EdgeML"
"10.1109/ACCESS.2022.3220694","EdgeML"
"10.3390/app10155077","EdgeML"
"10.1016/j.patcog.2020.107198","EdgeML"
"10.1109/ijcnn48605.2020.9206762","EdgeML"
"10.1109/TWC.2022.3181611","EdgeML"
"10.1088/1361-6501/ac0b6c","EdgeML"
"10.1109/MCOM.011.2100231","EdgeML"
"10.1109/comsnets.2019.8711328","EdgeML"
"10.1109/TMSCS.2018.2821154","EdgeML"
"10.1109/ISOEN54820.2022.9789630","EdgeML"
"10.15598/aeee.v21i2.4948","EdgeML"
"10.1016/j.matpr.2021.11.637","EdgeML"
"10.21123/bsj.2019.16.3(Suppl.).0804","EdgeML"
"10.1145/3299874.3317974","EdgeML"
"10.11113/mjfas.v19n3.2911","EdgeML"
"10.1177/1548512916680779","EdgeML"
"10.3390/s22114204","EdgeML"
"10.1109/ACCESS.2021.3069137","EdgeML"
"10.1109/ACCESS.2021.3123782","EdgeML"
"10.1016/j.adhoc.2023.103320","EdgeML"
"10.1186/s13677-023-00515-6","EdgeML"
"10.4018/IJISMD.306636","EdgeML"
"10.1109/ICDCS51616.2021.00061","EdgeML"
"10.1016/j.sysarc.2022.102673","EdgeML"
"10.1109/MMUL.2021.3124292","EdgeML"
"10.1117/12.444096","EdgeML"
"10.1145/3485447.3512226","EdgeML"
"10.1155/2020/2804291","EdgeML"
"10.1145/3292500.3330948","EdgeML"
"10.1109/SC41405.2020.00075","EdgeML"
"10.1016/j.comcom.2022.03.008","EdgeML"
"10.1109/JIOT.2020.2994596","EdgeML"
"10.1145/3225209.3225214","EdgeML"
"10.32604/cmc.2022.030575","EdgeML"
"10.1561/116.00000114","EdgeML"
"10.1109/MCOM.001.2000397","EdgeML"
"10.1155/2022/6567431","EdgeML"
"10.1109/ACCESS.2020.3014379","EdgeML"
"10.1007/978-981-19-2281-7_49","EdgeML"
"10.1109/IECON48115.2021.9589053","EdgeML"
"10.1145/3571133","EdgeML"
"10.1109/TMC.2020.3012509","EdgeML"
"10.1016/j.egyai.2022.100201","EdgeML"
"10.1145/3392156","EdgeML"
"10.1109/TVT.2020.3005724","EdgeML"
"10.1002/cpe.4914","EdgeML"
"10.1021/jacs.0c10791","EdgeML"
"10.1109/PERCOM50583.2021.9439129","EdgeML"
"10.1111/coin.12334","EdgeML"
"10.1109/SERVICES.2019.00093","EdgeML"
"10.1007/978-3-030-86486-6_47","EdgeML"
"10.1109/ACCESS.2020.2979323","EdgeML"
"10.1016/j.asoc.2008.07.005","EdgeML"
"10.3390/en14175322","EdgeML"
"10.1109/LCNSymposium50271.2020.9363271","EdgeML"
"10.1016/j.comnet.2023.109650","EdgeML"
"10.1109/COMSNETS56262.2023.10041370","EdgeML"
"10.1016/j.phycom.2021.101397","EdgeML"
"10.3390/app8071160","EdgeML"
"10.1109/TMC.2021.3097380","EdgeML"
"10.1109/JSAC.2021.3126078","EdgeML"
"10.1007/s11042-023-16634","EdgeML"
"10.1109/AICCSA53542.2021.9686875","EdgeML"
"10.1016/j.cose.2023.103270","EdgeML"
"10.1145/3428250","EdgeML"
"10.1109/INFOCOM48880.2022.9796695","EdgeML"
"10.1109/TII.2022.3170347","EdgeML"
"10.1109/ICFEC51620.2021.00019","EdgeML"
"10.1016/j.ijcard.2021.05.017","EdgeML"
"10.1109/IPCCC51483.2021.9679395","EdgeML"
"10.3390/electronics11040670","EdgeML"
"10.3390/electronics11101661","EdgeML"
"10.1117/12.2612771","EdgeML"
"10.1145/3312614.3312644","EdgeML"
"10.1109/BigData50022.2020.9378157","EdgeML"
"10.1109/JBHI.2023.3281977","EdgeML"
"10.1109/WCNC51071.2022.9771546","EdgeML"
"10.1007/s10586-022-03660-w","EdgeML"
"10.1109/ACCESS.2023.3273160","EdgeML"
"10.1109/WIMOB55322.2022.9941607","EdgeML"
"10.1016/j.jobe.2022.104592","EdgeML"
"10.35833/MPCE.2022.000860","EdgeML"
"10.1109/ICCD56317.2022.00099","EdgeML"
"10.1109/ICDCS47774.2020.00169","EdgeML"
"10.1504/IJWGS.2023.133502","EdgeML"
"10.1007/978-3-030-50097-9_5","EdgeML"
"10.1109/IGARSS39084.2020.9323535","EdgeML"
"10.1016/j.inffus.2022.09.011","EdgeML"
"10.3390/s22062166","EdgeML"
"10.1109/ACCESS.2021.3129850","EdgeML"
"10.1016/j.jnca.2021.103078","EdgeML"
"10.1109/TII.2019.2938778","EdgeML"
"10.1109/ICMLA52953.2021.00191","EdgeML"
"10.1109/iccike47802.2019.9004263","EdgeML"
"10.3390/bdcc7030149","EdgeML"
"10.1021/acsami.1c24962","EdgeML"
"10.1145/3394486.3406466","EdgeML"
"10.1109/TGRS.2014.2381602","EdgeML"
"10.3390/electronics9030515","EdgeML"
"10.1109/SP46214.2022.00001","EdgeML"
"10.1007/s12274-022-5077-9","EdgeML"
"10.1016/j.neucom.2019.11.112","EdgeML"
"10.1109/TSIPN.2022.3174953","EdgeML"
"10.3390/app9010084","EdgeML"
"10.1109/AIKE.2018.00042","EdgeML"
"10.1007/978-3-319-94866-9_3","EdgeML"
"10.1109/IEEE.EDGE.2017.30","EdgeML"
"10.1109/TMECH.2022.3195524","EdgeML"
"10.1109/JIOT.2019.2913162","EdgeML"
"10.1117/12.2663594","EdgeML"
"10.3233/SHTI230241","EdgeML"
"10.1002/rob.21921","EdgeML"
"10.1021/acsnano.1c05984","EdgeML"
"10.1021/acs.energyfuels.3c01754","EdgeML"
"10.1109/ESCI50559.2021.9397023","EdgeML"
"10.1007/978-3-030-95470-3_32","EdgeML"
"10.1016/j.rcim.2023.102638","EdgeML"
"10.1109/WCNCW49093.2021.9420026","EdgeML"
"10.1016/j.advengsoft.2020.102832","EdgeML"
"10.1007/978-3-030-59861-7_53","EdgeML"
"10.1080/01969722.2016.1243400","EdgeML"
"10.1109/TII.2022.3178406","EdgeML"
"10.1109/ISTM54910.2022.00015","EdgeML"
"10.1109/LGRS.2020.3007258","EdgeML"
"10.1109/ICAI55435.2022.9773663","EdgeML"
"10.1145/3584705","EdgeML"
"10.1007/s12065-023-00859-7","EdgeML"
"10.1103/PhysRevMaterials.4.103602","EdgeML"
"10.1108/EC-02-2021-0096","EdgeML"
"10.1007/s11042-018-6807-6","EdgeML"
"10.1109/ACCESS.2020.2995583","EdgeML"
"10.3788/gzxb20225108.0851518","EdgeML"
"10.1109/DAC56929.2023.10247809","EdgeML"
"10.1109/TCSI.2021.3069664","EdgeML"
"10.1007/s42514-022-00100-4","EdgeML"
"10.1109/IJCNN52387.2021.9533729","EdgeML"
"10.1016/j.asoc.2018.05.049","EdgeML"
"10.1186/s13638-023-02310-y","EdgeML"
"10.1016/j.engappai.2019.05.011","EdgeML"
"10.3390/s23010321","EdgeML"
"10.1016/j.aiia.2023.09.0032589-7217","EdgeML"
"10.1145/3549551","EdgeML"
"10.14201/ADCAIJ2020926977","EdgeML"
"10.1109/MSN57253.2022.00038","EdgeML"
"10.1109/CCECE53047.2021.9569058","EdgeML"
"10.3390/mca27020024","EdgeML"
"10.1109/ACCESS.2021.3077386","EdgeML"
"10.1016/j.compeleceng.2022.108163","EdgeML"
"10.1038/s41524-021-00664-9","EdgeML"
"10.1109/JIOT.2020.2995162","EdgeML"
"10.1145/3477495.3531875","EdgeML"
"10.1093/bioinformatics/btab202","EdgeML"
"10.3390/app12073312","EdgeML"
"10.1109/ICDE48307.2020.00226","EdgeML"
"10.1021/acs.jpclett.9b00009","EdgeML"
"10.3390/s19143038","EdgeML"
"10.1016/j.compag.2019.104852","EdgeML"
"10.3390/math9233117","EdgeML"
"10.1016/j.future.2022.03.030","EdgeML"
"10.1299/jtst.2021jtst0009","EdgeML"
"10.1016/j.wasman.2023.02.014","EdgeML"
"10.3934/ipi.2022055","EdgeML"
"10.1007/s00894-021-04674-8","EdgeML"
"10.1145/3508352.3549388","EdgeML"
"10.3390/electronics12163375","EdgeML"
"10.1590/1809-4430-Eng.Agric.v39n5p639-648/2019","EdgeML"
"10.1093/femsre/fuad003","EdgeML"
"10.1109/TWC.2021.3088910","EdgeML"
"10.1109/ACCESS.2019.2916314","EdgeML"
"10.1121/10.0003755","EdgeML"
"10.1016/j.eswa.2010.04.050","EdgeML"
"10.1109/TAP.2021.3137496","EdgeML"
"10.3390/machines8020027","EdgeML"
"10.1109/IJCNN54540.2023.10191707","EdgeML"
"10.1145/3410530.3414321","EdgeML"
"10.1021/acs.chemmater.9b03025","EdgeML"
"10.3788/A0S202040.2115001","EdgeML"
"10.1016/j.jasrep.2022.103723","EdgeML"
"10.1109/MetroAutomotive57488.2023.10219132","EdgeML"
"10.1109/ICICDT56182.2022.9933076","EdgeML"
"10.1109/MEMEA54994.2022.9856574","EdgeML"
"10.1109/JSAC.2022.3213344","EdgeML"
"10.1002/advs.202202922","EdgeML"
"10.1109/TCCN.2021.3056707","EdgeML"
"10.1016/j.adhoc.2021.102685","EdgeML"
"10.1007/s12652-019-01429-5","EdgeML"
"10.1109/TWC.2021.3087594","EdgeML"
"10.1109/JIOT.2020.3033806","EdgeML"
"10.1109/secon48991.2020.9158427","EdgeML"
"10.1109/WCSP55476.2022.10039388","EdgeML"
"10.1109/IDSTA53674.2021.9660795","EdgeML"
"10.3390/fi15080261","EdgeML"
"10.1109/icspcc50002.2020.9259526","EdgeML"
"10.3390/app13042329","EdgeML"
"10.3390/rs14215597","EdgeML"
"10.1145/3404975","EdgeML"
"10.1109/ICTAI50040.2020.00028","EdgeML"
"10.1016/j.cose.2011.09.002","EdgeML"
"10.13031/trans.14305","EdgeML"
"10.1155/2021/9327619","EdgeML"
"10.1109/IWQOS52092.2021.9521267","EdgeML"
"10.1109/DySPAN53946.2021.9677285","EdgeML"
"10.3233/JIFS-189516","EdgeML"
"10.1007/s10999-022-09612-x","EdgeML"
"10.3390/rs13234832","EdgeML"
"10.1145/3560905.3568305","EdgeML"
"10.3390/s20113181","EdgeML"
"10.1109/ICTC52510.2021.9621052","EdgeML"
"10.3390/plants11192581","EdgeML"
"10.3390/s23031365","EdgeML"
"10.1109/LANMAN52105.2021.9478809","EdgeML"
"10.1088/1674-4527/ac9111","EdgeML"
"10.1145/3597936","EdgeML"
"10.3390/electronics10121460","EdgeML"
"10.1016/j.actaastro.2022.07.013","EdgeML"
"10.1016/j.eswa.2023.120122","EdgeML"
"10.1145/3524844.3528051","EdgeML"
"10.1109/QRS-C51114.2020.00073","EdgeML"
"10.3390/s23177521","EdgeML"
"10.1109/CCNC49032.2021.9369468","EdgeML"
"10.1016/j.sysarc.2021.102362","EdgeML"
"10.1088/1755-1315/440/5/052065","EdgeML"
"10.3390/s21103335","EdgeML"
"10.1007/s40747-023-01129-w","EdgeML"
"10.1109/TMI.2022.3188728","EdgeML"
"10.1179/174329306X150270","EdgeML"
"10.1007/s10845-020-01645-3","EdgeML"
"10.1038/s41467-021-25134-0","EdgeML"
"10.1007/s12262-022-03514-0","EdgeML"
"10.1021/acs.est.1c08666","EdgeML"
"10.3390/app13106001","EdgeML"
"10.1145/3318216.3363312","EdgeML"
"10.1109/ICICSE.2013.22","EdgeML"
"10.3390/ijms21176373","EdgeML"
"10.1016/j.apsusc.2022.153428","EdgeML"
"10.1007/s10766-019-00630-5","EdgeML"
"10.1007/s42452-020-03559-4","EdgeML"
"10.1109/ACCESS.2022.3232469","EdgeML"
"10.1109/IJCNN55064.2022.9892377","EdgeML"
"10.1109/CCGrid51090.2021.00075","EdgeML"
"10.1109/JSEN.2021.3113908","EdgeML"
"10.7717/peerj.7075","EdgeML"
"10.1109/TIP.2014.2359774","EdgeML"
"10.3389/fnhum.2023.1256415","EdgeML"
"10.3390/electronics12061472","EdgeML"
"10.1287/ijoc.2022.1251","EdgeML"
"10.1109/icecs49266.2020.9294863","EdgeML"
"10.1109/ETFA52439.2022.9921684","EdgeML"
"10.1007/s11356-022-24044-y","EdgeML"
"10.1109/BMSB53066.2021.9547189","EdgeML"
"10.3390/aerospace9120738","EdgeML"
"10.1109/ACCESS.2022.3153331","EdgeML"
"10.1109/WF-IOT54382.2022.10152039","EdgeML"
"10.1016/j.patrec.2023.04.005","EdgeML"
"10.1016/j.comcom.2020.12.013","EdgeML"
"10.1109/TII.2019.2953884","EdgeML"
"10.1109/ACCESS.2023.3298704","EdgeML"
"10.1021/jacs.0c01239","EdgeML"
"10.1016/j.chaos.2023.113579","EdgeML"
"10.1109/LCSYS.2020.3009932","EdgeML"
"10.1109/DSD57027.2022.00055","EdgeML"
"10.1109/GLOBECOM42002.2020.9322464","EdgeML"
"10.1109/ACCESS.2021.3137189","EdgeML"
"10.1093/bioinformatics/btab019","EdgeML"
"10.1109/DAC56929.2023.10247938","EdgeML"
"10.1117/12.2514228","EdgeML"
"10.1109/TCCN.2020.2994366","EdgeML"
"10.1109/MNET.109.2100384","EdgeML"
"10.1016/j.phycom.2022.101793","EdgeML"
"10.3389/fenrg.2022.925980","EdgeML"
"10.1109/JSAC.2022.3229422","EdgeML"
"10.1109/INFOCOMWKSHPS51825.2021.9484585","EdgeML"
"10.1109/INFOCOMWKSHPS54753.2022.9798307","EdgeML"
"10.1175/JTECH-D-21-0012.1","EdgeML"
"10.1109/ACCESS.2021.3086476","EdgeML"
"10.1109/TCAD.2020.3012648","EdgeML"
"10.1016/j.jnca.2020.102781","EdgeML"
"10.1016/j.iot.2018.09.008","EdgeML"
"10.1587/nolta.10.373","EdgeML"
"10.1007/978-3-030-37352-8_1","EdgeML"
"10.23919/ecc.2019.8796097","EdgeML"
"10.1109/JSTSP.2021.3098478","EdgeML"
"10.1109/VTC2021-FALL52928.2021.9625544","EdgeML"
"10.14257/ijsia.2016.10.8.23","EdgeML"
"10.1109/ACCESS.2023.3289076","EdgeML"
"10.1109/TMM.2018.2882744","EdgeML"
"10.46300/9109.2020.14.15","EdgeML"
"10.1109/TNSM.2022.3203427","EdgeML"
"10.1109/LASCAS53948.2022.9789088","EdgeML"
"10.1016/j.comcom.2020.04.011","EdgeML"
"10.3390/app13148368","EdgeML"
"10.1016/j.comcom.2020.07.001","EdgeML"
"10.1016/j.micpro.2022.104596","EdgeML"
"10.1109/ITW54588.2022.9965919","EdgeML"
"10.1007/s11277-021-08958-3","EdgeML"
"10.1016/j.ins.2020.05.137","EdgeML"
"10.1007/s11276-021-02552-y","EdgeML"
"10.1016/j.procs.2019.08.186","EdgeML"
"10.1016/j.comnet.2023.109576","EdgeML"
"10.1109/ICMLA.2018.00175","EdgeML"
"10.1109/TIFS.2015.2392566","EdgeML"
"10.5194/wes-8-173-2023","EdgeML"
"10.3390/en16052388","EdgeML"
"10.1145/3448612","EdgeML"
"10.1016/j.neucom.2016.09.090","EdgeML"
"10.3390/buildings12081256","EdgeML"
"10.1109/ICIN53892.2022.9758116","EdgeML"
"10.1109/DSD51259.2020.00090","EdgeML"
"10.1109/ACCESS.2019.2904145","EdgeML"
"10.1007/978-3-319-70742-6_5","EdgeML"
"10.1007/978-3-030-96498-6_7","EdgeML"
"10.1109/TSMC.2015.2450680","EdgeML"
"10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00032","EdgeML"
"10.1109/TITS.2023.3235151","EdgeML"
"10.3390/s21144801","EdgeML"
"10.1145/3522783.3529530","EdgeML"
"10.14201/ADCAIJ2021103307320","EdgeML"
"10.12697/ACUTM.2019.23.13","EdgeML"
"10.3390/s22072686","EdgeML"
"10.11999/JEIT220797","EdgeML"
"10.1016/j.comcom.2023.07.039","EdgeML"
"10.1007/978-3-030-95384-3_34","EdgeML"
"10.14716/ijtech.v13i6.5876","EdgeML"
"10.1109/MCOM.2019.1800608","EdgeML"
"10.3390/electronics12194049","EdgeML"
"10.1109/JSAC.2020.3003065","EdgeML"
"10.1109/eucnc.2019.8801987","EdgeML"
"10.1109/TCCN.2021.3130995","EdgeML"
"10.3390/electronics10080880","EdgeML"
"10.1021/jacs.2c10179","EdgeML"
"10.1016/j.eswa.2023.121813","EdgeML"
"10.1007/978-3-030-95384-3_37","EdgeML"
"10.1016/j.future.2022.02.024","EdgeML"
"10.1109/ijcnn48605.2020.9206763","EdgeML"
"10.1155/2021/4410894","EdgeML"
"10.1109/JIOT.2022.3196842","EdgeML"
"10.1080/07391102.2021.2024450","EdgeML"
"10.1007/978-3-031-16818-5_2","EdgeML"
"10.1109/LCSYS.2021.3133798","EdgeML"
"10.1109/SIBGRAPI.2018.00061","EdgeML"
"10.1109/TCCN.2020.3006268","EdgeML"
"10.1007/s13278-020-00677-0","EdgeML"
"10.1049/iet-ipr.2018.6494","EdgeML"
"10.1016/j.eswa.2023.119896","EdgeML"
"10.1109/TIP.2009.2038764","EdgeML"
"10.1145/3404192","EdgeML"
"10.1016/j.comcom.2021.05.013","EdgeML"
"10.1080/15361055.2020.1798589","EdgeML"
"10.1145/3477495.3532686","EdgeML"
"10.1109/JIOT.2020.3013306","EdgeML"
"10.1109/ICNC57223.2023.10074304","EdgeML"
"10.1016/j.compeleceng.2021.107527","EdgeML"
"10.1109/TPDS.2022.3195664","EdgeML"
"10.3390/s22228646","EdgeML"
"10.1109/JSEN.2022.3210773","EdgeML"
"10.1145/3526073.3527584","EdgeML"
"10.1109/TCC.2022.3184157","EdgeML"
"10.1007/s13369-021-05932-w","EdgeML"
"10.3390/math10081298","EdgeML"
"10.1109/CVPRW56347.2022.00377","EdgeML"
"10.1145/3528227.3528569","EdgeML"
"10.1109/IWCMC51323.2021.9498856","EdgeML"
"10.1109/UCC56403.2022.00071","EdgeML"
"10.3390/s22197512","EdgeML"
"10.1016/j.telpol.2023.102598","EdgeML"
"10.1016/j.buildenv.2019.106177","EdgeML"
"10.1109/TSUSC.2023.3252039","EdgeML"
"10.3390/s20030892","EdgeML"
"10.1109/CCGrid54584.2022.00097","EdgeML"
"10.1016/j.jvcir.2022.103708","EdgeML"
"10.1109/MCOM.003.2200651","EdgeML"
"10.1007/s10586-021-03518-7","EdgeML"
"10.1109/ACCESS.2022.3149336","EdgeML"
"10.1016/j.egyr.2022.10.367","EdgeML"
"10.1007/s10956-021-09901-8","EdgeML"
"10.3390/app122211668","EdgeML"
"10.3389/fmats.2022.1070608","EdgeML"
"10.1038/s41565-023-01343-0","EdgeML"
"10.3390/electronics10161912","EdgeML"
"10.1016/j.comcom.2023.04.010","EdgeML"
"10.1002/ett.4458","EdgeML"
"10.1109/TASE.2023.3274648","EdgeML"
"10.1109/JIOT.2021.3082272","EdgeML"
"10.3390/pr10101966","EdgeML"
"10.1117/12.2283493","EdgeML"
"10.1145/3551626.3564935","EdgeML"
"10.1021/jacs.2c06044","EdgeML"
"10.1145/3366423.3380271","EdgeML"
"10.1088/1742-6596/2505/1/012047","EdgeML"
"10.1109/IPDPS54959.2023.00051","EdgeML"
"10.1109/HNICEM51456.2020.9400055","EdgeML"
"10.1109/BigData50022.2020.9377900","EdgeML"
"10.1145/3363347.3363360","EdgeML"
"10.1109/ACCESS.2021.3108623","EdgeML"
"10.1109/AsiaJCIS50894.2020.00031","EdgeML"
"10.3390/jmse10081158","EdgeML"
"10.1007/978-1-4939-9857-9_21","EdgeML"
"10.1007/s11227-023-05131-4","EdgeML"
"10.1109/VTC2022-Spring54318.2022.9860545","EdgeML"
"10.1016/j.eswa.2012.12.072","EdgeML"
"10.1109/TSM.2023.3270230","EdgeML"
"10.1145/3097983.3098171","EdgeML"
"10.1007/978-3-031-27077-2_43","EdgeML"
"10.3389/fnano.2023.1055527","EdgeML"
"10.1103/PhysRevMaterials.7.053608","EdgeML"
"10.1109/GCWkshps50303.2020.9367455","EdgeML"
"10.1109/ACCESS.2022.3229124","EdgeML"
"10.1021/acsnano.2c08884","EdgeML"
"10.1117/12.2515094","EdgeML"
"10.1109/JIOT.2021.3101115","EdgeML"
"10.1109/TII.2019.2898174","EdgeML"
"10.1186/s13677-023-00460-4","EdgeML"
"10.3390/s22186995","EdgeML"
"10.1007/978-3-031-08999-2_1","EdgeML"
"10.1109/ijcnn48605.2020.9207076","EdgeML"
"10.1109/ISCAS48785.2022.9937667","EdgeML"
"10.3390/rs11151745","EdgeML"
"10.1109/TETC.2020.2983007","EdgeML"
"10.1021/acsami.0c04123","EdgeML"
"10.3390/smartcities5010011","EdgeML"
"10.1117/12.2618949","EdgeML"
"10.1117/12.2296613","EdgeML"
"10.1109/TPAMI.2021.3054304","EdgeML"
"10.1109/IPIN54987.2022.9918118","EdgeML"
"10.1145/3318216.3363305","EdgeML"
"10.1109/ICMLA.2016.103","EdgeML"
"10.1007/s12559-019-09688-2","EdgeML"
"10.1088/1674-1056/acd2b0","EdgeML"
"10.1109/MeditCom49071.2021.9647554","EdgeML"
"10.5565/rev/tradumatica.203","EdgeML"
"10.1007/978-3-030-27562-4_4","EdgeML"
"10.3390/s21113691","EdgeML"
"10.14778/2732977.2732982","EdgeML"
"10.33737/jgpps/133114","EdgeML"
"10.1145/3447548.3467078","EdgeML"
"10.1016/j.inffus.2022.08.029","EdgeML"
"10.1007/s10596-018-9720-1","EdgeML"
"10.1016/j.resuscitation.2022.10.014","EdgeML"
"10.1109/ISCAS46773.2023.10181715","EdgeML"
"10.1145/3508396.3512870","EdgeML"
"10.1186/s13321-020-00436-5","EdgeML"
"10.1109/JCN.2020.000020","EdgeML"
"10.3390/machines10111037","EdgeML"
"10.1016/j.jpowsour.2020.228650","EdgeML"
"10.1109/ACCESS.2018.2877523","EdgeML"
"10.1155/2020/8861639","EdgeML"
"10.1109/TCOMM.2018.2878231","EdgeML"
"10.1109/TPAMI.2019.2958642","EdgeML"
"10.1109/JETCAS.2020.3029570","EdgeML"
"10.1109/MASS52906.2021.00039","EdgeML"
"10.1109/MWC.001.2000393","EdgeML"
"10.1109/ijcnn48605.2020.9206841","EdgeML"
"10.1109/INFOTEH53737.2022.9751262","EdgeML"
"10.1109/SMARTCOMP50058.2020.00023","EdgeML"
"10.3390/electronics12071689","EdgeML"
"10.1007/s10514-018-9732-7","EdgeML"
"10.3389/fgene.2021.607471","EdgeML"
"10.1109/TPAMI.2021.3070599","EdgeML"
"10.1002/cyto.a.20404","EdgeML"
"10.3788/LOP202158.0415010","EdgeML"
"10.1117/12.2515274","EdgeML"
"10.11972/j.issn.1001-9014.2020.06.013","EdgeML"
"10.3390/en13123136","EdgeML"
"10.18273/revuin.v19n2-2020019","EdgeML"
"10.1109/JIOT.2019.2956615","EdgeML"
"10.1007/s00138-006-0022-6","EdgeML"
"10.1109/SIOT56383.2022.10070171","EdgeML"
"10.1109/TGRS.2022.3152272","EdgeML"
"10.1016/j.jvcir.2018.06.005","EdgeML"
"10.1007/s00521-019-04633-8","EdgeML"
"10.1109/ACCESS.2020.3002666","EdgeML"
"10.1007/978-3-319-94340-4_4","EdgeML"
"10.1109/ACCESS.2020.2985089","EdgeML"
"10.1109/TITS.2022.3203800","EdgeML"
"10.1109/GLOBECOM48099.2022.10001235","EdgeML"
"10.3390/ijerph19159012","EdgeML"
"10.1109/mwscas48704.2020.9184644","EdgeML"
"10.1109/IGARSS46834.2022.9884906","EdgeML"
"10.1016/j.geomorph.2023.108729","EdgeML"
"10.1155/2018/8320207","EdgeML"
"10.1002/ima.22849","EdgeML"
"10.1002/mawe.202100285","EdgeML"
"10.1109/ipccc47392.2019.8958762","EdgeML"
"10.1038/s41540-021-00190-w","EdgeML"
"10.1088/1755-1315/632/4/042005","EdgeML"
"10.1016/j.commatsci.2021.111014","EdgeML"
"10.1109/pvsc45281.2020.9300366","EdgeML"
"10.1109/ACCESS.2022.3199408","EdgeML"
"10.1016/j.ijleo.2021.166476","EdgeML"
"10.1109/iccworkshops49005.2020.9145219","EdgeML"
"10.1007/978-3-031-20316-9_2","EdgeML"
"10.1089/big.2021.0279","EdgeML"
"10.1109/JIOT.2023.3235765","EdgeML"
"10.1109/BigData50022.2020.9378445","EdgeML"
"10.1145/3240508.3267344","EdgeML"
"10.1109/ACCESS.2020.2966881","EdgeML"
"10.1109/TII.2019.2929060","EdgeML"
"10.3389/fncom.2014.00130","EdgeML"
"10.1007/s10115-022-01760-y","EdgeML"
"10.1016/j.iot.2022.100642","EdgeML"
"10.1109/ATC52653.2021.9598291","EdgeML"
"10.1007/978-3-030-30487-4_18","EdgeML"
"10.1109/TPAMI.2005.170","EdgeML"
"10.1109/BIGCOM.2018.00037","EdgeML"
"10.1088/2632-072X/ac457a","EdgeML"
"10.1080/00207160.2013.831082","EdgeML"
"10.1016/j.jpha.2021.12.006","EdgeML"
"10.1371/journal.pone.0228534","EdgeML"
"10.1109/GLOBECOM42002.2020.9322306","EdgeML"
"10.1016/j.commatsci.2020.110055","EdgeML"
"10.1007/s41019-021-00155-3","EdgeML"
